	r	theta 	V
4719	5.35	1.1938052083641215	0.408083845672229
4720	5.35	1.2566370614359172	0.3798186627868731
4721	5.35	1.3194689145077132	0.3506963849020247
4722	5.35	1.3823007675795091	0.3226164566284142
4723	5.35	1.4451326206513049	0.2966770086170221
4724	5.35	1.5079644737231008	0.2729175330714327
4725	5.35	1.5707963267948968	0.25038858020005944
4726	5.35	1.6336281798666925	0.22758961294803423
4727	5.35	1.6964600329384885	0.20316626713658656
4728	5.35	1.7592918860102844	0.17661167606310932
4729	5.35	1.8221237390820801	0.148654354872454
4730	5.35	1.884955592153876	0.1211034022230915
4731	5.35	1.9477874452256718	0.09616071446119018
4732	5.35	2.0106192982974678	0.07550332627515166
4733	5.35	2.0734511513692637	0.05961864326723923
4734	5.35	2.1362830044410597	0.04779160328055422
4735	5.35	2.199114857512855	0.03878322940538073
4736	5.35	2.261946710584651	0.031790782622911046
4737	5.35	2.324778563656447	0.02704938487687398
4738	5.35	2.387610416728243	0.02564381500343557
4739	5.35	2.450442269800039	0.02866525167075075
4740	5.35	2.5132741228718345	0.036368427837471774
4741	5.35	2.5761059759436304	0.04800979432035999
4742	5.35	2.6389378290154264	0.06248535250416261
4743	5.35	2.7017696820872223	0.07917949526600966
4744	5.35	2.7646015351590183	0.0982397172019234
4745	5.35	2.8274333882308142	0.12004940711132478
4746	5.35	2.8902652413026098	0.1444760598436882
4747	5.35	2.9530970943744057	0.17069146503734925
4748	5.35	3.0159289474462017	0.19771930725911274
4749	5.35	3.0787608005179976	0.2250490293687082
4750	5.35	3.1415926535897936	0.25261188719962663
4751	5.35	3.204424506661589	0.28021776187885916
4752	5.35	3.267256359733385	0.30721101646854
4753	5.35	3.330088212805181	0.33276997101835126
4754	5.35	3.392920065876977	0.35639373034056837
4755	5.35	3.455751918948773	0.3779041719632932
4756	5.35	3.518583772020569	0.3970305292566547
4757	5.35	3.5814156250923643	0.41323883487147406
4758	5.35	3.6442474781641603	0.426036364139813
4759	5.35	3.7070793312359562	0.43523028798075436
4760	5.35	3.769911184307752	0.44074954940152117
4761	5.35	3.832743037379548	0.4423880315650384
4762	5.35	3.8955748904513436	0.43991176088616574
4763	5.35	3.9584067435231396	0.43329678113685366
4764	5.35	4.0212385965949355	0.42266622920096325
4765	5.35	4.084070449666731	0.4080888150316417
4766	5.35	4.1469023027385274	0.38962923819645684
4767	5.35	4.209734155810323	0.36751171655347875
4768	5.35	4.272566008882119	0.34206048789501425
4769	5.35	4.335397861953915	0.3135665213935739
4770	5.35	4.39822971502571	0.28235177587809884
4771	5.35	4.461061568097507	0.24885442503738323
4772	5.35	4.523893421169302	0.21354223844267195
4773	5.35	4.586725274241099	0.17685685942378518
4774	5.35	4.649557127312894	0.13928901848754016
4775	5.35	4.71238898038469	0.1013775791940857
4776	5.35	4.775220833456486	0.06363228208723165
4777	5.35	4.838052686528282	0.026554033612336696
4778	5.35	4.900884539600078	-0.009332464861484523
4779	5.35	4.9637163926718735	-0.043532250986350884
4780	5.35	5.026548245743669	-0.07559200173415664
4781	5.35	5.089380098815465	-0.1050681208285306
4782	5.35	5.152211951887261	-0.13155709248383157
4783	5.35	5.215043804959057	-0.15471495690427395
4784	5.35	5.277875658030853	-0.17423360486251122
4785	5.35	5.340707511102649	-0.1898583528938093
4786	5.35	5.403539364174445	-0.20140314478949478
4787	5.35	5.46637121724624	-0.2087327065037845
4788	5.35	5.529203070318037	-0.21177414995402516
4789	5.35	5.592034923389832	-0.21052383152978532
4790	5.35	5.6548667764616285	-0.20503277192339311
4791	5.35	5.717698629533424	-0.19541456502855556
4792	5.35	5.7805304826052195	-0.18184296288299406
4793	5.35	5.843362335677016	-0.1645396840656385
4794	5.35	5.906194188748811	-0.14377738242292423
4795	5.35	5.969026041820608	-0.11986827293235758
4796	5.35	6.031857894892403	-0.093152826997673
4797	5.35	6.094689747964199	-0.06399293359067373
4798	5.35	6.157521601035995	-0.03275176215166038
4799	5.35	6.220353454107791	0.00022007392367902041
4800	5.4	0.0	0.03464469969388359
4801	5.4	0.06283185307179587	0.06921845482704674
4802	5.4	0.12566370614359174	0.10467671711204712
4803	5.4	0.1884955592153876	0.14077554969268877
4804	5.4	0.25132741228718347	0.17726653754853053
4805	5.4	0.3141592653589793	0.21388946497572914
4806	5.4	0.3769911184307752	0.250355125127508
4807	5.4	0.4398229715025711	0.28631493715324274
4808	5.4	0.5026548245743669	0.3213202550122466
4809	5.4	0.5654866776461628	0.3547788611453169
4810	5.4	0.6283185307179586	0.38591993573854433
4811	5.4	0.6911503837897546	0.41378184746253616
4812	5.4	0.7539822368615504	0.4372384567558485
4813	5.4	0.8168140899333463	0.45507761910801725
4814	5.4	0.8796459430051422	0.46613849287982523
4815	5.4	0.942477796076938	0.4695010753342548
4816	5.4	1.0053096491487339	0.4647028208139024
4817	5.4	1.0681415022205298	0.4519366653854762
4818	5.4	1.1309733552923256	0.4321688988790573
4819	5.4	1.1938052083641215	0.407113092721129
4820	5.4	1.2566370614359172	0.3790164893191931
4821	5.4	1.3194689145077132	0.3502619391701547
4822	5.4	1.3823007675795091	0.322855699284674
4823	5.4	1.4451326206513049	0.2979397810724943
4824	5.4	1.5079644737231008	0.2755060240625147
4825	5.4	1.5707963267948968	0.2544649778203392
4826	5.4	1.6336281798666925	0.23311926520275794
4827	5.4	1.6964600329384885	0.20992664322707938
4828	5.4	1.7592918860102844	0.18427421135916128
4829	5.4	1.8221237390820801	0.156912254040366
4830	5.4	1.884955592153876	0.1297893994924897
4831	5.4	1.9477874452256718	0.10529369811630859
4832	5.4	2.0106192982974678	0.08523238751521175
4833	5.4	2.0734511513692637	0.07008872390467416
4834	5.4	2.1362830044410597	0.05900651110280533
4835	5.4	2.199114857512855	0.05055254221239576
4836	5.4	2.261946710584651	0.04379962139497891
4837	5.4	2.324778563656447	0.03900699539368335
4838	5.4	2.387610416728243	0.0374057240777071
4839	5.4	2.450442269800039	0.04023782097372351
4840	5.4	2.5132741228718345	0.04779470866042577
4841	5.4	2.5761059759436304	0.059234863373465514
4842	5.4	2.6389378290154264	0.07331947548683858
4843	5.4	2.7017696820872223	0.08939008363278515
4844	5.4	2.7646015351590183	0.10768139611748923
4845	5.4	2.8274333882308142	0.1287047058116495
4846	5.4	2.8902652413026098	0.15237242894091807
4847	5.4	2.9530970943744057	0.1777919072499044
4848	5.4	3.0159289474462017	0.20390927378119866
4849	5.4	3.0787608005179976	0.2302273487594979
4850	5.4	3.1415926535897936	0.256770491915636
4851	5.4	3.204424506661589	0.28341507197144966
4852	5.4	3.267256359733385	0.30948349950970017
4853	5.4	3.330088212805181	0.3341031528472862
4854	5.4	3.392920065876977	0.3567844113751646
4855	5.4	3.455751918948773	0.3774166081403744
4856	5.4	3.518583772020569	0.39576650804916746
4857	5.4	3.5814156250923643	0.41127523780630887
4858	5.4	3.6442474781641603	0.4234270346486995
4859	5.4	3.7070793312359562	0.4320585985997214
4860	5.4	3.769911184307752	0.4371386102547654
4861	5.4	3.832743037379548	0.43845556464339586
4862	5.4	3.8955748904513436	0.4357509499494213
4863	5.4	3.9584067435231396	0.42900915874141216
4864	5.4	4.0212385965949355	0.418377323533895
4865	5.4	4.084070449666731	0.4039178549378443
4866	5.4	4.1469023027385274	0.3856732343655453
4867	5.4	4.209734155810323	0.3638683354888428
4868	5.4	4.272566008882119	0.33883554484835293
4869	5.4	4.335397861953915	0.3108507763767771
4870	5.4	4.39822971502571	0.2802163302418399
4871	5.4	4.461061568097507	0.2473680384697406
4872	5.4	4.523893421169302	0.21276754851158786
4873	5.4	4.586725274241099	0.17683530461661312
4874	5.4	4.649557127312894	0.14004771033942542
4875	5.4	4.71238898038469	0.10293714356121829
4876	5.4	4.775220833456486	0.06599667812140048
4877	5.4	4.838052686528282	0.029708894700926823
4878	5.4	4.900884539600078	-0.005410775701073244
4879	5.4	4.9637163926718735	-0.0388801539358586
4880	5.4	5.026548245743669	-0.07026262858128364
4881	5.4	5.089380098815465	-0.0991242866301852
4882	5.4	5.152211951887261	-0.12507109363197166
4883	5.4	5.215043804959057	-0.14777164864394532
4884	5.4	5.277875658030853	-0.1669250191976655
4885	5.4	5.340707511102649	-0.18228223415355574
4886	5.4	5.403539364174445	-0.19366451871560247
4887	5.4	5.46637121724624	-0.200939347917666
4888	5.4	5.529203070318037	-0.20403513269839468
4889	5.4	5.592034923389832	-0.20294976609232568
4890	5.4	5.6548667764616285	-0.19773186950597169
4891	5.4	5.717698629533424	-0.18849175190681533
4892	5.4	5.7805304826052195	-0.17539909911486007
4893	5.4	5.843362335677016	-0.1586685022365787
4894	5.4	5.906194188748811	-0.13856524129805764
4895	5.4	5.969026041820608	-0.1153927217754736
4896	5.4	6.031857894892403	-0.08948074236636397
4897	5.4	6.094689747964199	-0.06118019345672017
4898	5.4	6.157521601035995	-0.03084083809274165
4899	5.4	6.220353454107791	0.0012024736092231176
4900	5.45	0.0	0.03466623744015102
4901	5.45	0.06283185307179587	0.06833368804213025
4902	5.45	0.12566370614359174	0.10292637944737469
4903	5.45	0.1884955592153876	0.13822506101457774
4904	5.45	0.25132741228718347	0.17400576090839204
4905	5.45	0.3141592653589793	0.2100331615178863
4906	5.45	0.3769911184307752	0.24604296006729348
4907	5.45	0.4398229715025711	0.2817095696987559
4908	5.45	0.5026548245743669	0.3166022449505087
4909	5.45	0.5654866776461628	0.3501375193445641
4910	5.45	0.6283185307179586	0.3815398443568988
4911	5.45	0.6911503837897546	0.4098256755858198
4912	5.45	0.7539822368615504	0.4338279253031462
4913	5.45	0.8168140899333463	0.45227589468952156
4914	5.45	0.8796459430051422	0.46393857737031274
4915	5.45	0.942477796076938	0.46782536442712896
4916	5.45	1.0053096491487339	0.4634182725664223
4917	5.45	1.0681415022205298	0.450887386789802
4918	5.45	1.1309733552923256	0.4312232922181282
4919	5.45	1.1938052083641215	0.4062166758436502
4920	5.45	1.2566370614359172	0.3782358325515203
4921	5.45	1.3194689145077132	0.3498024670332126
4922	5.45	1.3823007675795091	0.3230391617798866
4923	5.45	1.4451326206513049	0.29913755877748377
4924	5.45	1.5079644737231008	0.27804079990020736
4925	5.45	1.5707963267948968	0.25851053292884885
4926	5.45	1.6336281798666925	0.23863792741008927
4927	5.45	1.6964600329384885	0.2166779262583443
4928	5.45	1.7592918860102844	0.19190323272753745
4929	5.45	1.8221237390820801	0.16508924779292478
4930	5.45	1.884955592153876	0.1383391791797005
4931	5.45	1.9477874452256718	0.11424747632291249
4932	5.45	2.0106192982974678	0.09476637628258469
4933	5.45	2.0734511513692637	0.08037535685123742
4934	5.45	2.1362830044410597	0.07006197685872723
4935	5.45	2.199114857512855	0.06217727752250052
4936	5.45	2.261946710584651	0.055656106865566414
4937	5.45	2.324778563656447	0.05078623337216764
4938	5.45	2.387610416728243	0.048964331124547025
4939	5.45	2.450442269800039	0.05160255465206516
4940	5.45	2.5132741228718345	0.059032603367371574
4941	5.45	2.5761059759436304	0.07030004826564096
4942	5.45	2.6389378290154264	0.08401146935348056
4943	5.45	2.7017696820872223	0.09945921306956425
4944	5.45	2.7646015351590183	0.11697766861950552
4945	5.45	2.8274333882308142	0.1372236971718581
4946	5.45	2.8902652413026098	0.16015866104926313
4947	5.45	2.9530970943744057	0.18481219104326216
4948	5.45	3.0159289474462017	0.21003813289350484
4949	5.45	3.0787608005179976	0.23535331774851634
4950	5.45	3.1415926535897936	0.2608887616353679
4951	5.45	3.204424506661589	0.2865954462542879
4952	5.45	3.267256359733385	0.3117663079521227
4953	5.45	3.330088212805181	0.3354658128875438
4954	5.45	3.392920065876977	0.3572155986836429
4955	5.45	3.455751918948773	0.3769826264989171
4956	5.45	3.518583772020569	0.3945752179916245
4957	5.45	3.5814156250923643	0.40940188789743537
4958	5.45	3.6442474781641603	0.4209173902572435
4959	5.45	3.7070793312359562	0.42899242749588373
4960	5.45	3.769911184307752	0.4336417702388895
4961	5.45	3.832743037379548	0.4346457091536604
4962	5.45	3.8955748904513436	0.43171518117531776
4963	5.45	3.9584067435231396	0.42484457600574255
4964	5.45	4.0212385965949355	0.4142101263849827
4965	5.45	4.084070449666731	0.399866607202727
4966	5.45	4.1469023027385274	0.38183013211834815
4967	5.45	4.209734155810323	0.3603278358114327
4968	5.45	4.272566008882119	0.33570370735460275
4969	5.45	4.335397861953915	0.3082169606544606
4970	5.45	4.39822971502571	0.2781481120758165
4971	5.45	4.461061568097507	0.24593299124416151
4972	5.45	4.523893421169302	0.21202862172402687
4973	5.45	4.586725274241099	0.1768323524854572
4974	5.45	4.649557127312894	0.14080639124756406
4975	5.45	4.71238898038469	0.1044787398580135
4976	5.45	4.775220833456486	0.06832533842174793
4977	5.45	4.838052686528282	0.03280967734220833
4978	5.45	4.900884539600078	-0.0015605753546841464
4979	5.45	4.9637163926718735	-0.0343156414365052
4980	5.45	5.026548245743669	-0.06503639020616922
4981	5.45	5.089380098815465	-0.09329770306801109
4982	5.45	5.152211951887261	-0.11871445029413011
4983	5.45	5.215043804959057	-0.14096836668432058
4984	5.45	5.277875658030853	-0.15976516821664238
4985	5.45	5.340707511102649	-0.17486115129972318
4986	5.45	5.403539364174445	-0.18608527101522868
4987	5.45	5.46637121724624	-0.19330741024944242
4988	5.45	5.529203070318037	-0.19645708315278404
4989	5.45	5.592034923389832	-0.195534108838679
4990	5.45	5.6548667764616285	-0.19058449562625013
4991	5.45	5.717698629533424	-0.1817153474141563
4992	5.45	5.7805304826052195	-0.1690926325000633
4993	5.45	5.843362335677016	-0.15292375545883283
4994	5.45	5.906194188748811	-0.133466960479264
4995	5.45	5.969026041820608	-0.11101717680450134
4996	5.45	6.031857894892403	-0.08589374241588205
4997	5.45	6.094689747964199	-0.058437128113999565
4998	5.45	6.157521601035995	-0.02898411017559682
4999	5.45	6.220353454107791	0.002145759438267783
5000	5.5	0.0	0.03466334823329412
5001	5.5	0.06283185307179587	0.06743741778316903
5002	5.5	0.12566370614359174	0.10117703906446417
5003	5.5	0.1884955592153876	0.13568757538879705
5004	5.5	0.25132741228718347	0.17076941584727606
5005	5.5	0.3141592653589793	0.20621228722858487
5006	5.5	0.3769911184307752	0.2417772467802242
5007	5.5	0.4398229715025711	0.2771624195020734
5008	5.5	0.5026548245743669	0.3119558025910791
5009	5.5	0.5654866776461628	0.34558343264358565
5010	5.5	0.6283185307179586	0.3772654116122819
5011	5.5	0.6911503837897546	0.4059959646438008
5012	5.5	0.7539822368615504	0.43056573943608833
5013	5.5	0.8168140899333463	0.44964298771577316
5014	5.5	0.8796459430051422	0.4619229361028177
5015	5.5	0.942477796076938	0.4663401052765629
5016	5.5	1.0053096491487339	0.46231702680410003
5017	5.5	1.0681415022205298	0.4499983445796688
5018	5.5	1.1309733552923256	0.43039914908578786
5019	5.5	1.1938052083641215	0.4053912422788435
5020	5.5	1.2566370614359172	0.3774718327318567
5021	5.5	1.3194689145077132	0.34931188991344486
5022	5.5	1.3823007675795091	0.32316049958283766
5023	5.5	1.4451326206513049	0.3002651919381389
5024	5.5	1.5079644737231008	0.2805194383232636
5025	5.5	1.5707963267948968	0.26252654257115704
5026	5.5	1.6336281798666925	0.2441505186674674
5027	5.5	1.6964600329384885	0.2234272977014676
5028	5.5	1.7592918860102844	0.1995059818038294
5029	5.5	1.8221237390820801	0.17319055493060687
5030	5.5	1.884955592153876	0.14675507247004757
5031	5.5	1.9477874452256718	0.12302245209739034
5032	5.5	2.0106192982974678	0.10410615843978369
5033	5.5	2.0734511513692637	0.0904823299873587
5034	5.5	2.1362830044410597	0.08096562962346023
5035	5.5	2.199114857512855	0.073667527261455
5036	5.5	2.261946710584651	0.06736992049510467
5037	5.5	2.324778563656447	0.06239399536437337
5038	5.5	2.387610416728243	0.06032363448290219
5039	5.5	2.450442269800039	0.06276273958390773
5040	5.5	2.5132741228718345	0.07008726585317784
5041	5.5	2.5761059759436304	0.0812130086745762
5042	5.5	2.6389378290154264	0.09456958140267796
5043	5.5	2.7017696820872223	0.10939305872456015
5044	5.5	2.7646015351590183	0.1261318063412543
5045	5.5	2.8274333882308142	0.1456084362107204
5046	5.5	2.8902652413026098	0.16783780248349958
5047	5.5	2.9530970943744057	0.19175656119604534
5048	5.5	3.0159289474462017	0.21610938974055433
5049	5.5	3.0787608005179976	0.2404280337863807
5050	5.5	3.1415926535897936	0.264965974876067
5051	5.5	3.204424506661589	0.2897582279378466
5052	5.5	3.267256359733385	0.31405944774580424
5053	5.5	3.330088212805181	0.3368572752366445
5054	5.5	3.392920065876977	0.3576847542195698
5055	5.5	3.455751918948773	0.37659852768930413
5056	5.5	3.518583772020569	0.3934531912150565
5057	5.5	3.5814156250923643	0.4076155207806856
5058	5.5	3.6442474781641603	0.4185032447177109
5059	5.5	3.7070793312359562	0.42602650253074964
5060	5.5	3.769911184307752	0.430253733153669
5061	5.5	3.832743037379548	0.4309536089896059
5062	5.5	3.8955748904513436	0.4277993400082217
5063	5.5	3.9584067435231396	0.4207973687876116
5064	5.5	4.0212385965949355	0.4101591713365448
5065	5.5	4.084070449666731	0.39593020706235377
5066	5.5	4.1469023027385274	0.37809518674490783
5067	5.5	4.209734155810323	0.3568854748985132
5068	5.5	4.272566008882119	0.3326608173136165
5069	5.5	4.335397861953915	0.30566163867361784
5070	5.5	4.39822971502571	0.2761440384379691
5071	5.5	4.461061568097507	0.2445466772828899
5072	5.5	4.523893421169302	0.21132370536527256
5073	5.5	4.586725274241099	0.17684695541859413
5074	5.5	4.649557127312894	0.14156454861851844
5075	5.5	4.71238898038469	0.10600264040625645
5076	5.5	4.775220833456486	0.07061935606219233
5077	5.5	4.838052686528282	0.03585807294090361
5078	5.5	4.900884539600078	0.002220500439005857
5079	5.5	4.9637163926718735	-0.02983560186937524
5080	5.5	5.026548245743669	-0.059909621587190695
5081	5.5	5.089380098815465	-0.087584183267403
5082	5.5	5.152211951887261	-0.1124824131726119
5083	5.5	5.215043804959057	-0.1342999683908398
5084	5.5	5.277875658030853	-0.1527485909654973
5085	5.5	5.340707511102649	-0.1675893305375777
5086	5.5	5.403539364174445	-0.1786594721470096
5087	5.5	5.46637121724624	-0.18583088951018512
5088	5.5	5.529203070318037	-0.18903396446555923
5089	5.5	5.592034923389832	-0.18827093416958973
5090	5.5	5.6548667764616285	-0.1835849026945372
5091	5.5	5.717698629533424	-0.1750798451435588
5092	5.5	5.7805304826052195	-0.16291841427736709
5093	5.5	5.843362335677016	-0.147300694814686
5094	5.5	5.906194188748811	-0.1284782581010301
5095	5.5	5.969026041820608	-0.10673789355490283
5096	5.5	6.031857894892403	-0.08238864274653089
5097	5.5	6.094689747964199	-0.055761176121659026
5098	5.5	6.157521601035995	-0.027179687082000352
5099	5.5	6.220353454107791	0.003051091691415166
5100	5.550000000000001	0.0	0.034636382625118735
5101	5.550000000000001	0.06283185307179587	0.06652919114564496
5102	5.550000000000001	0.12566370614359174	0.09942746546128339
5103	5.550000000000001	0.1884955592153876	0.1331610979850563
5104	5.550000000000001	0.25132741228718347	0.16755473726901363
5105	5.550000000000001	0.3141592653589793	0.20242330244599985
5106	5.550000000000001	0.3769911184307752	0.23755369311621571
5107	5.550000000000001	0.4398229715025711	0.27266851161389233
5108	5.550000000000001	0.5026548245743669	0.30737540424092624
5109	5.550000000000001	0.5654866776461628	0.34111073731967745
5110	5.550000000000001	0.6283185307179586	0.37309071617523076
5111	5.550000000000001	0.6911503837897546	0.4022870731648287
5112	5.550000000000001	0.7539822368615504	0.4274468880214457
5113	5.550000000000001	0.8168140899333463	0.4471748142345597
5114	5.550000000000001	0.8796459430051422	0.46008857131205894
5115	5.550000000000001	0.942477796076938	0.4650433242759504
5116	5.550000000000001	1.0053096491487339	0.461397798896962
5117	5.550000000000001	1.0681415022205298	0.44926834988780556
5118	5.550000000000001	1.1309733552923256	0.429694637265905
5119	5.550000000000001	1.1938052083641215	0.40463364572891214
5120	5.550000000000001	1.2566370614359172	0.37671970578439457
5121	5.550000000000001	1.3194689145077132	0.34878406391525746
5122	5.550000000000001	1.3823007675795091	0.32321319508130403
5123	5.550000000000001	1.4451326206513049	0.3013173270641266
5124	5.550000000000001	1.5079644737231008	0.2829393826996313
5125	5.550000000000001	1.5707963267948968	0.2665143201441663
5126	5.550000000000001	1.6336281798666925	0.24966214079488455
5127	5.550000000000001	1.6964600329384885	0.2301822101807041
5128	5.550000000000001	1.7592918860102844	0.20708990475368005
5129	5.550000000000001	1.8221237390820801	0.1812213679364614
5130	5.550000000000001	1.884955592153876	0.15503907458702368
5131	5.550000000000001	1.9477874452256718	0.13161845677079242
5132	5.550000000000001	2.0106192982974678	0.11325200340331122
5133	5.550000000000001	2.0734511513692637	0.10041304474975155
5134	5.550000000000001	2.1362830044410597	0.09172502528392898
5135	5.550000000000001	2.199114857512855	0.08503350542250313
5136	5.550000000000001	2.261946710584651	0.07895078528201005
5137	5.550000000000001	2.324778563656447	0.07383690544492043
5138	5.550000000000001	2.387610416728243	0.07148705049917975
5139	5.550000000000001	2.450442269800039	0.07372103164262152
5140	5.550000000000001	2.5132741228718345	0.08096347852126957
5141	5.550000000000001	2.5761059759436304	0.09198137436921071
5142	5.550000000000001	2.6389378290154264	0.10500214360750666
5143	5.550000000000001	2.7017696820872223	0.11919767697126672
5144	5.550000000000001	2.7646015351590183	0.13514667552690945
5145	5.550000000000001	2.8274333882308142	0.1538605300758831
5146	5.550000000000001	2.8902652413026098	0.1754127151166017
5147	5.550000000000001	2.9530970943744057	0.19862936444549512
5148	5.550000000000001	3.0159289474462017	0.22212665975562162
5149	5.550000000000001	3.0787608005179976	0.24545248222766058
5150	5.550000000000001	3.1415926535897936	0.2690011806285152
5151	5.550000000000001	3.204424506661589	0.2929027028393432
5152	5.550000000000001	3.267256359733385	0.31636311729749717
5153	5.550000000000001	3.330088212805181	0.33827707781908883
5154	5.550000000000001	3.392920065876977	0.35818938397010724
5155	5.550000000000001	3.455751918948773	0.3762606065628192
5156	5.550000000000001	3.518583772020569	0.39239712669110316
5157	5.550000000000001	3.5814156250923643	0.40591318050082964
5158	5.550000000000001	3.6442474781641603	0.4161806458804197
5159	5.550000000000001	3.7070793312359562	0.42315567545150556
5160	5.550000000000001	3.769911184307752	0.42696939578054804
5161	5.550000000000001	3.832743037379548	0.42737472727805725
5162	5.550000000000001	3.8955748904513436	0.42399859932362643
5163	5.550000000000001	3.9584067435231396	0.41686205834737977
5164	5.550000000000001	4.0212385965949355	0.4062192037506038
5165	5.550000000000001	4.084070449666731	0.3921040795413009
5166	5.550000000000001	4.1469023027385274	0.3744638993027887
5167	5.550000000000001	4.209734155810323	0.35353667290267216
5168	5.550000000000001	4.272566008882119	0.3297028996147981
5169	5.550000000000001	4.335397861953915	0.3031815836100845
5170	5.550000000000001	4.39822971502571	0.2742011652665663
5171	5.550000000000001	4.461061568097507	0.24320657679846064
5172	5.550000000000001	4.523893421169302	0.21065114989794223
5173	5.550000000000001	4.586725274241099	0.1768781405746914
5174	5.550000000000001	4.649557127312894	0.14232167414868463
5175	5.550000000000001	4.71238898038469	0.10750910647336198
5176	5.550000000000001	4.775220833456486	0.07287980313009412
5177	5.550000000000001	4.838052686528282	0.03885569354034198
5178	5.550000000000001	4.900884539600078	0.00593470404456635
5179	5.550000000000001	4.9637163926718735	-0.025437042379048456
5180	5.550000000000001	5.026548245743669	-0.05487881810901996
5181	5.550000000000001	5.089380098815465	-0.08197973310087647
5182	5.550000000000001	5.152211951887261	-0.10637043076834365
5183	5.550000000000001	5.215043804959057	-0.12776153606131707
5184	5.550000000000001	5.277875658030853	-0.14587007357825788
5185	5.550000000000001	5.340707511102649	-0.1604612447390173
5186	5.550000000000001	5.403539364174445	-0.17138145348057748
5187	5.550000000000001	5.46637121724624	-0.17850405019238236
5188	5.550000000000001	5.529203070318037	-0.1817599996892178
5189	5.550000000000001	5.592034923389832	-0.18115457825732575
5190	5.550000000000001	5.6548667764616285	-0.1767275968904593
5191	5.550000000000001	5.717698629533424	-0.1685799755863196
5192	5.550000000000001	5.7805304826052195	-0.15687152219173164
5193	5.550000000000001	5.843362335677016	-0.14179477594233503
5194	5.550000000000001	5.906194188748811	-0.12359503295588611
5195	5.550000000000001	5.969026041820608	-0.10255128514294998
5196	5.550000000000001	6.031857894892403	-0.07896238335330014
5197	5.550000000000001	6.094689747964199	-0.05314986904160207
5198	5.550000000000001	6.157521601035995	-0.025425735447067218
5199	5.550000000000001	6.220353454107791	0.003919608305370335
5200	5.6	0.0	0.03458569599373233
5201	5.6	0.06283185307179587	0.06560858723138206
5202	5.6	0.12566370614359174	0.09767649256305115
5203	5.6	0.1884955592153876	0.13064373072662042
5204	5.6	0.25132741228718347	0.16435908452634698
5205	5.6	0.3141592653589793	0.19866281317006393
5206	5.6	0.3769911184307752	0.2333681670369956
5207	5.6	0.4398229715025711	0.26822303942436926
5208	5.6	0.5026548245743669	0.30285569790536443
5209	5.6	0.5654866776461628	0.336713742253167
5210	5.6	0.6283185307179586	0.3690100113148519
5211	5.6	0.6911503837897546	0.3986935416457186
5212	5.6	0.7539822368615504	0.4244665586446053
5213	5.6	0.8168140899333463	0.44486751723841
5214	5.6	0.8796459430051422	0.4584327501011978
5215	5.6	0.942477796076938	0.4639333530118608
5216	5.6	1.0053096491487339	0.4606596389803355
5217	5.6	1.0681415022205298	0.4486965504511119
5218	5.6	1.1309733552923256	0.42910821946135663
5219	5.6	1.1938052083641215	0.4039409424777937
5220	5.6	1.2566370614359172	0.3759747364344945
5221	5.6	1.3194689145077132	0.348212768216167
5222	5.6	1.3823007675795091	0.32319054165908717
5223	5.6	1.4451326206513049	0.30228839016066467
5224	5.6	1.5079644737231008	0.28529793031226125
5225	5.6	1.5707963267948968	0.27047519509789897
5226	5.6	1.6336281798666925	0.25517809264519825
5227	5.6	1.6964600329384885	0.23695041335687564
5228	5.6	1.7592918860102844	0.21466268003452055
5229	5.6	1.8221237390820801	0.1891868700683134
5230	5.6	1.884955592153876	0.1631928430473367
5231	5.6	1.9477874452256718	0.14003473241190495
5232	5.6	2.0106192982974678	0.12220356590557507
5233	5.6	2.0734511513692637	0.11017051670986416
5234	5.6	2.1362830044410597	0.1023476760782491
5235	5.6	2.199114857512855	0.09628559729440295
5236	5.6	2.261946710584651	0.09040850929453485
5237	5.6	2.324778563656447	0.08512132946506197
5238	5.6	2.387610416728243	0.08245739714421753
5239	5.6	2.450442269800039	0.08447943393220521
5240	5.6	2.5132741228718345	0.09166565708366363
5241	5.6	2.5761059759436304	0.1026127852417252
5242	5.6	2.6389378290154264	0.11531762202581927
5243	5.6	2.7017696820872223	0.12887902699506645
5244	5.6	2.7646015351590183	0.14402472065495364
5245	5.6	2.8274333882308142	0.16198111332879417
5246	5.6	2.8902652413026098	0.18288608101291204
5247	5.6	2.9530970943744057	0.20543508519669867
5248	5.6	3.0159289474462017	0.22809369791785922
5249	5.6	3.0787608005179976	0.25042752840789934
5250	5.6	3.1415926535897936	0.2729931689458258
5251	5.6	3.204424506661589	0.29602808967656774
5252	5.6	3.267256359733385	0.31867772748931344
5253	5.6	3.330088212805181	0.33972498745498564
5254	5.6	3.392920065876977	0.3587270203174089
5255	5.6	3.455751918948773	0.37596512230122053
5256	5.6	3.518583772020569	0.3914038835180898
5257	5.6	3.5814156250923643	0.40429222992764485
5258	5.6	3.6442474781641603	0.41394586816635043
5259	5.6	3.7070793312359562	0.42037489267659317
5260	5.6	3.769911184307752	0.42378382903365186
5261	5.6	3.832743037379548	0.42390484739557016
5262	5.6	3.8955748904513436	0.42030841252914375
5263	5.6	3.9584067435231396	0.41303332601803094
5264	5.6	4.0212385965949355	0.4023851622079144
5265	5.6	4.084070449666731	0.3883839371616611
5266	5.6	4.1469023027385274	0.3709320078891064
5267	5.6	4.209734155810323	0.3502769920417238
5268	5.6	4.272566008882119	0.3268261507856279
5269	5.6	4.335397861953915	0.3007737762952011
